datetime,open,high,low,close,volume,sentiment_score,event_count,max_importance,split
2025-02-05 00:00:00,1.43348,1.43363,1.43276,1.43293,885,0.1090206451612903,5,2.0,train
2025-02-05 00:30:00,1.43293,1.43304,1.43188,1.43241,950,0.1090206451612903,0,0.0,train
2025-02-05 01:00:00,1.43236,1.43236,1.43122,1.43169,1706,0.1127694775725593,5,2.0,train
2025-02-05 01:30:00,1.43169,1.43334,1.43169,1.43333,1661,0.1127694775725593,0,0.0,train
2025-02-05 02:00:00,1.43335,1.43374,1.43184,1.43195,1383,0.1170251943661971,5,2.0,train
2025-02-05 02:30:00,1.43194,1.4327,1.43175,1.43245,953,0.1170251943661971,0,0.0,train
2025-02-05 03:00:00,1.43244,1.43285,1.43202,1.43212,818,0.1218980543806646,5,2.0,train
2025-02-05 03:30:00,1.43211,1.43318,1.43211,1.43308,843,0.1218980543806646,0,0.0,train
2025-02-05 04:00:00,1.43309,1.43381,1.43288,1.43359,730,0.1275327947882736,5,2.0,train
2025-02-05 04:30:00,1.43361,1.43393,1.43329,1.43374,640,0.1275327947882736,0,0.0,train
2025-02-05 05:00:00,1.43373,1.43435,1.4335,1.43405,674,0.1341232508833922,5,2.0,train
2025-02-05 05:30:00,1.43402,1.43415,1.43373,1.43374,549,0.1341232508833922,0,0.0,train
2025-02-05 06:00:00,1.43376,1.43426,1.43208,1.43213,1036,0.1419351042471042,5,2.0,train
2025-02-05 06:30:00,1.43212,1.43329,1.43178,1.43299,1101,0.1419351042471042,0,0.0,train
2025-02-05 07:00:00,1.43299,1.43374,1.43112,1.43145,1986,0.1513425702127659,5,2.0,train
2025-02-05 07:30:00,1.43146,1.43175,1.43044,1.4309,2076,0.1513425702127659,0,0.0,train
2025-02-05 08:00:00,1.43092,1.43096,1.42873,1.42873,2497,0.1628901232227488,5,2.0,train
2025-02-05 08:30:00,1.42874,1.4297,1.42821,1.42831,2697,0.1628901232227488,0,0.0,train
2025-02-05 09:00:00,1.42828,1.42857,1.42787,1.42821,1945,0.1774017540106952,5,2.0,train
2025-02-05 09:30:00,1.42823,1.4285,1.42787,1.42847,1431,0.1774017540106952,0,0.0,train
2025-02-05 10:00:00,1.42847,1.42878,1.42754,1.42769,1402,0.1961867484662576,5,2.0,train
2025-02-05 10:30:00,1.4277,1.42785,1.42713,1.42749,1751,0.1961867484662576,0,0.0,train
2025-02-05 11:00:00,1.42748,1.42953,1.42746,1.42901,1306,0.2214586474820144,5,2.0,train
2025-02-05 11:30:00,1.42901,1.42933,1.42853,1.42866,964,0.2214586474820144,0,0.0,train
2025-02-05 12:00:00,1.42865,1.42929,1.42861,1.42924,1482,0.2572788173913044,5,2.0,train
2025-02-05 12:30:00,1.42923,1.42939,1.42809,1.42851,1305,0.2572788173913044,0,0.0,train
2025-02-05 13:00:00,1.42851,1.42866,1.42692,1.42712,2312,0.3119931428571427,5,2.0,train
2025-02-05 13:30:00,1.42713,1.42935,1.42695,1.42915,2476,0.3119931428571427,0,0.0,train
2025-02-05 14:00:00,1.42916,1.42935,1.42707,1.42723,2544,0.2439604197138314,10,2.0,train
2025-02-05 14:30:00,1.42722,1.42943,1.4269,1.42871,2545,0.2439604197138314,0,0.0,train
2025-02-05 15:00:00,1.42795,1.42989,1.42689,1.42811,4136,0.1100707445805843,11,2.0,train
2025-02-05 15:30:00,1.42812,1.42896,1.42768,1.4285,3230,0.1100707445805843,0,0.0,train
2025-02-05 16:00:00,1.42853,1.42975,1.42796,1.42873,2866,0.1574446806526806,12,2.0,train
2025-02-05 16:30:00,1.42872,1.42984,1.42795,1.42813,2199,0.1574446806526806,0,0.0,train
2025-02-05 17:00:00,1.42813,1.42999,1.42748,1.42956,1657,0.1557461553556827,12,2.0,train
2025-02-05 17:30:00,1.42955,1.42956,1.42846,1.42913,1046,0.1557461553556827,0,0.0,train
2025-02-05 18:00:00,1.42917,1.42972,1.42857,1.42943,926,0.1038456648044692,13,2.0,train
2025-02-05 18:30:00,1.42943,1.43108,1.42936,1.43087,1181,0.1038456648044692,0,0.0,train
2025-02-05 19:00:00,1.43086,1.43127,1.43021,1.43055,1066,0.1010236919191919,12,2.0,train
2025-02-05 19:30:00,1.43053,1.43192,1.43039,1.43142,1218,0.1010236919191919,0,0.0,train
2025-02-05 20:00:00,1.43143,1.43259,1.43143,1.43247,858,0.090093175409836,13,2.0,train
2025-02-05 20:30:00,1.43248,1.43272,1.43112,1.43128,1102,0.090093175409836,0,0.0,train
2025-02-05 21:00:00,1.43128,1.43152,1.43051,1.43062,656,0.0866416684027777,13,2.0,train
2025-02-05 21:30:00,1.43063,1.4317,1.43038,1.43158,523,0.0866416684027777,0,0.0,train
2025-02-05 22:00:00,1.4312,1.43125,1.43082,1.43117,22,0.0844463443830571,12,2.0,train
2025-02-05 22:30:00,1.43117,1.43179,1.43117,1.43125,542,0.0844463443830571,0,0.0,train
2025-02-05 23:00:00,1.43125,1.4317,1.43112,1.4313,326,0.0837634618395303,12,2.0,train
2025-02-05 23:30:00,1.43129,1.43196,1.43121,1.43144,379,0.0837634618395303,0,0.0,train
2025-02-06 00:00:00,1.43143,1.43225,1.43109,1.43164,875,0.0829893382045929,12,2.0,train
2025-02-06 00:30:00,1.43166,1.43265,1.43148,1.43208,932,0.0829893382045929,0,0.0,train
2025-02-06 01:00:00,1.43208,1.43224,1.43159,1.43208,836,0.0821043780760626,12,2.0,train
2025-02-06 01:30:00,1.43212,1.43218,1.43128,1.43136,1290,0.0821043780760626,0,0.0,train
2025-02-06 02:00:00,1.43136,1.43288,1.43132,1.43274,925,0.0810829421686747,12,2.0,train
2025-02-06 02:30:00,1.43275,1.43301,1.43257,1.43287,528,0.0810829421686747,0,0.0,train
2025-02-06 03:00:00,1.43287,1.43318,1.43265,1.43298,505,0.079890822454308,12,2.0,train
2025-02-06 03:30:00,1.43303,1.43352,1.43285,1.43333,378,0.079890822454308,0,0.0,train
2025-02-06 04:00:00,1.43331,1.43406,1.43314,1.43405,323,0.0784813361823362,12,2.0,train
2025-02-06 04:30:00,1.43404,1.43504,1.4339,1.4348,530,0.0784813361823362,0,0.0,train
2025-02-06 05:00:00,1.4348,1.43487,1.43387,1.43428,664,0.0767890689655172,12,2.0,train
2025-02-06 05:30:00,1.43429,1.43482,1.43429,1.4347,450,0.0767890689655172,0,0.0,train
2025-02-06 06:00:00,1.4347,1.43472,1.43408,1.4344,682,0.0747194320557491,12,2.0,train
2025-02-06 06:30:00,1.4344,1.43466,1.43399,1.43446,570,0.0747194320557491,0,0.0,train
