datetime,open,high,low,close,volume,sentiment_score,event_count,max_importance,split
2025-04-30 00:00:00,0.59373,0.59386,0.59348,0.59357,443,-0.2580078133802816,8,2.0,train
2025-04-30 00:15:00,0.59357,0.5937,0.59329,0.59344,289,-0.2580078133802816,0,0.0,train
2025-04-30 00:30:00,0.59345,0.59347,0.59313,0.59313,255,-0.2580078133802816,0,0.0,train
2025-04-30 00:45:00,0.59312,0.59317,0.59265,0.59284,471,-0.2580078133802816,0,0.0,train
2025-04-30 01:00:00,0.59281,0.59306,0.59265,0.593,361,-0.2600835265151515,8,2.0,train
2025-04-30 01:15:00,0.593,0.59329,0.59292,0.59316,388,-0.2600835265151515,0,0.0,train
2025-04-30 01:30:00,0.59348,0.59423,0.59297,0.59377,931,-0.2600835265151515,0,0.0,train
2025-04-30 01:45:00,0.59375,0.5938,0.59261,0.59288,651,-0.2600835265151515,0,0.0,train
2025-04-30 02:00:00,0.59287,0.59334,0.59275,0.59298,537,-0.2624995204918033,8,2.0,train
2025-04-30 02:15:00,0.59297,0.59354,0.59297,0.59327,393,-0.2624995204918033,0,0.0,train
2025-04-30 02:30:00,0.59326,0.59329,0.59232,0.59258,406,-0.2624995204918033,0,0.0,train
2025-04-30 02:45:00,0.5926,0.59293,0.59247,0.5927,380,-0.2624995204918033,0,0.0,train
2025-04-30 03:00:00,0.59269,0.593,0.59261,0.59272,383,-0.2653469419642857,8,2.0,train
2025-04-30 03:15:00,0.59272,0.59315,0.59271,0.59298,294,-0.2653469419642857,0,0.0,train
2025-04-30 03:30:00,0.593,0.5931,0.59231,0.59231,308,-0.2653469419642857,0,0.0,train
2025-04-30 03:45:00,0.5923,0.59304,0.59229,0.59295,242,-0.2653469419642857,0,0.0,train
2025-04-30 04:00:00,0.59295,0.59341,0.59282,0.5934,280,-0.268752681372549,8,2.0,train
2025-04-30 04:15:00,0.59341,0.59351,0.59316,0.59348,300,-0.268752681372549,0,0.0,train
2025-04-30 04:30:00,0.59348,0.59358,0.59304,0.59308,254,-0.268752681372549,0,0.0,train
2025-04-30 04:45:00,0.59308,0.59359,0.59302,0.59332,224,-0.268752681372549,0,0.0,train
2025-04-30 05:00:00,0.59332,0.5936,0.59317,0.59348,141,-0.2728987989130434,8,2.0,train
2025-04-30 05:15:00,0.59347,0.59373,0.59336,0.59365,180,-0.2728987989130434,0,0.0,train
2025-04-30 05:30:00,0.59367,0.59378,0.59352,0.59378,233,-0.2728987989130434,0,0.0,train
2025-04-30 05:45:00,0.59377,0.5944,0.59374,0.59432,237,-0.2728987989130434,0,0.0,train
2025-04-30 06:00:00,0.59431,0.59433,0.59381,0.59415,498,-0.2780561646341463,8,2.0,train
2025-04-30 06:15:00,0.59415,0.5949,0.59414,0.59477,472,-0.2780561646341463,0,0.0,train
2025-04-30 06:30:00,0.59477,0.59477,0.59365,0.59393,599,-0.2780561646341463,0,0.0,train
2025-04-30 06:45:00,0.59393,0.59412,0.59352,0.59378,424,-0.2780561646341463,0,0.0,train
2025-04-30 07:00:00,0.59377,0.59381,0.59298,0.59302,705,-0.2846461319444444,8,2.0,train
2025-04-30 07:15:00,0.59302,0.59321,0.59269,0.59271,652,-0.2846461319444444,0,0.0,train
2025-04-30 07:30:00,0.59268,0.5927,0.59203,0.59204,613,-0.2846461319444444,0,0.0,train
2025-04-30 07:45:00,0.59201,0.59272,0.59174,0.59238,444,-0.2846461319444444,0,0.0,train
2025-04-30 08:00:00,0.59239,0.59275,0.59211,0.59245,581,-0.2933618951612903,8,2.0,train
2025-04-30 08:15:00,0.59245,0.5925,0.59167,0.5917,704,-0.2933618951612903,0,0.0,train
2025-04-30 08:30:00,0.59172,0.59205,0.59158,0.59182,596,-0.2933618951612903,0,0.0,train
2025-04-30 08:45:00,0.59181,0.5923,0.59177,0.59184,476,-0.2933618951612903,0,0.0,train
2025-04-30 09:00:00,0.59183,0.59247,0.59183,0.59229,559,-0.305429875,8,2.0,train
2025-04-30 09:15:00,0.59228,0.59249,0.59214,0.59249,335,-0.305429875,0,0.0,train
2025-04-30 09:30:00,0.59247,0.5928,0.59231,0.59268,328,-0.305429875,0,0.0,train
2025-04-30 09:45:00,0.59267,0.59276,0.59232,0.59248,479,-0.305429875,0,0.0,train
2025-04-30 10:00:00,0.59249,0.59263,0.59203,0.59204,492,-0.3232445119047619,8,2.0,train
2025-04-30 10:15:00,0.59204,0.59212,0.59164,0.59206,426,-0.3232445119047619,0,0.0,train
2025-04-30 10:30:00,0.59207,0.59219,0.59188,0.59207,379,-0.3232445119047619,0,0.0,train
2025-04-30 10:45:00,0.59207,0.59215,0.5919,0.59195,335,-0.3232445119047619,0,0.0,train
2025-04-30 11:00:00,0.59194,0.59197,0.59155,0.59179,418,-0.352193296875,8,2.0,train
2025-04-30 11:15:00,0.59181,0.59237,0.59173,0.59236,336,-0.352193296875,0,0.0,train
2025-04-30 11:30:00,0.59236,0.5924,0.59208,0.59227,388,-0.352193296875,0,0.0,train
2025-04-30 11:45:00,0.59227,0.59232,0.59205,0.59207,418,-0.352193296875,0,0.0,train
2025-04-30 12:00:00,0.59205,0.59211,0.59167,0.59179,430,-0.407459159090909,8,2.0,train
2025-04-30 12:15:00,0.59179,0.59235,0.5916,0.59162,732,-0.407459159090909,0,0.0,train
2025-04-30 12:30:00,0.59161,0.59171,0.59019,0.5907,1660,-0.407459159090909,0,0.0,train
2025-04-30 12:45:00,0.59072,0.59127,0.59072,0.59098,1324,-0.407459159090909,0,0.0,train
2025-04-30 13:00:00,0.59099,0.59118,0.59028,0.591,953,0.1466748926553673,9,2.0,train
2025-04-30 13:15:00,0.59101,0.59161,0.59088,0.5914,813,0.1466748926553673,0,0.0,train
2025-04-30 13:30:00,0.5914,0.59145,0.59055,0.59074,828,0.1466748926553673,0,0.0,train
2025-04-30 13:45:00,0.59073,0.59139,0.59014,0.59047,938,0.1466748926553673,0,0.0,train
2025-04-30 14:00:00,0.59047,0.591,0.58976,0.591,1298,0.0286681040892193,14,2.0,train
2025-04-30 14:15:00,0.59105,0.59165,0.5909,0.59163,897,0.0286681040892193,0,0.0,train
2025-04-30 14:30:00,0.59163,0.59276,0.59163,0.59258,798,0.0286681040892193,0,0.0,train
2025-04-30 14:45:00,0.59257,0.59374,0.59257,0.59335,1449,0.0286681040892193,0,0.0,train
2025-04-30 15:00:00,0.59331,0.59363,0.59303,0.59327,951,0.077131813391877,15,2.0,train
2025-04-30 15:15:00,0.59326,0.5934,0.59288,0.59299,885,0.077131813391877,0,0.0,train
2025-04-30 15:30:00,0.59298,0.593,0.59231,0.59248,975,0.077131813391877,0,0.0,train
2025-04-30 15:45:00,0.59248,0.59311,0.59243,0.59308,629,0.077131813391877,0,0.0,train
2025-04-30 16:00:00,0.59309,0.59334,0.59292,0.593,581,0.0788941357882623,15,2.0,train
2025-04-30 16:15:00,0.59297,0.59315,0.59269,0.59292,537,0.0788941357882623,0,0.0,train
2025-04-30 16:30:00,0.59292,0.59299,0.59266,0.59281,420,0.0788941357882623,0,0.0,train
2025-04-30 16:45:00,0.59283,0.59319,0.59278,0.59304,371,0.0788941357882623,0,0.0,train
2025-04-30 17:00:00,0.59305,0.59333,0.59298,0.59312,386,0.0764884736842105,16,2.0,train
2025-04-30 17:15:00,0.59313,0.59385,0.5931,0.59378,317,0.0764884736842105,0,0.0,train
2025-04-30 17:30:00,0.59378,0.59394,0.59364,0.59392,391,0.0764884736842105,0,0.0,train
2025-04-30 17:45:00,0.59393,0.59393,0.59325,0.59325,396,0.0764884736842105,0,0.0,train
2025-04-30 18:00:00,0.59326,0.59437,0.59313,0.59403,829,0.0784853590361445,16,2.0,train
2025-04-30 18:15:00,0.59404,0.59453,0.59347,0.59357,569,0.0784853590361445,0,0.0,train
2025-04-30 18:30:00,0.59357,0.59378,0.59347,0.5936,374,0.0784853590361445,0,0.0,train
2025-04-30 18:45:00,0.59361,0.594,0.59359,0.59372,321,0.0784853590361445,0,0.0,train
2025-04-30 19:00:00,0.59371,0.59456,0.59366,0.59446,402,0.0807058142493638,16,2.0,train
2025-04-30 19:15:00,0.59448,0.59449,0.59392,0.59395,262,0.0807058142493638,0,0.0,train
2025-04-30 19:30:00,0.59395,0.59404,0.59383,0.594,254,0.0807058142493638,0,0.0,train
2025-04-30 19:45:00,0.59402,0.59453,0.59384,0.59386,405,0.0807058142493638,0,0.0,train
2025-04-30 20:00:00,0.59391,0.59407,0.59362,0.59366,617,0.0831896118598383,16,2.0,train
2025-04-30 20:15:00,0.59367,0.59375,0.59344,0.59358,208,0.0831896118598383,0,0.0,train
2025-04-30 20:30:00,0.59358,0.59367,0.59333,0.59336,265,0.0831896118598383,0,0.0,train
2025-04-30 20:45:00,0.59337,0.59338,0.59315,0.59325,90,0.0831896118598383,0,0.0,train
2025-04-30 21:00:00,0.59217,0.59267,0.59215,0.59262,52,0.0844329241773962,15,2.0,train
2025-04-30 21:15:00,0.59261,0.59263,0.59209,0.59225,31,0.0844329241773962,0,0.0,train
2025-04-30 21:30:00,0.59237,0.59305,0.5923,0.59301,161,0.0844329241773962,0,0.0,train
2025-04-30 21:45:00,0.59299,0.59312,0.59291,0.59306,251,0.0844329241773962,0,0.0,train
2025-04-30 22:00:00,0.59329,0.59353,0.59317,0.59345,292,0.0841865083713851,15,2.0,train
2025-04-30 22:15:00,0.59345,0.59366,0.5934,0.59353,325,0.0841865083713851,0,0.0,train
2025-04-30 22:30:00,0.59355,0.59399,0.59354,0.59378,196,0.0841865083713851,0,0.0,train
2025-04-30 22:45:00,0.59379,0.59379,0.59359,0.59368,207,0.0841865083713851,0,0.0,train
2025-04-30 23:00:00,0.59371,0.59371,0.59311,0.59311,290,0.0839064357723577,15,2.0,train
2025-04-30 23:15:00,0.59311,0.59341,0.59305,0.59337,280,0.0839064357723577,0,0.0,train
2025-04-30 23:30:00,0.59337,0.59361,0.59322,0.59359,220,0.0839064357723577,0,0.0,train
2025-04-30 23:45:00,0.59359,0.59402,0.59349,0.5935,232,0.0839064357723577,0,0.0,train
2025-05-01 00:00:00,0.59349,0.59386,0.59344,0.59365,373,0.0715910014947683,16,2.0,train
2025-05-01 00:15:00,0.59365,0.59416,0.5936,0.59396,365,0.0715910014947683,0,0.0,train
2025-05-01 00:30:00,0.59396,0.59419,0.59381,0.59412,224,0.0715910014947683,0,0.0,train
2025-05-01 00:45:00,0.59412,0.5944,0.59404,0.59437,383,0.0715910014947683,0,0.0,train
2025-05-01 01:00:00,0.59437,0.5944,0.5936,0.59392,540,0.0709250433386837,16,2.0,train
2025-05-01 01:15:00,0.59392,0.59401,0.59365,0.59367,423,0.0709250433386837,0,0.0,train
2025-05-01 01:30:00,0.59367,0.59392,0.59351,0.59358,382,0.0709250433386837,0,0.0,train
2025-05-01 01:45:00,0.59358,0.59367,0.59324,0.59345,421,0.0709250433386837,0,0.0,train
2025-05-01 02:00:00,0.59345,0.59387,0.59339,0.59371,267,0.0701529012131715,16,2.0,train
2025-05-01 02:15:00,0.5937,0.59407,0.59369,0.59403,225,0.0701529012131715,0,0.0,train
2025-05-01 02:30:00,0.59403,0.59504,0.59403,0.59473,509,0.0701529012131715,0,0.0,train
